song,song_id,artist,artist_id,category,genres,filtered_genres,audio_ft_danceability,audio_ft_energy,audio_ft_key,audio_ft_loudness,audio_ft_mode,audio_ft_speechiness,audio_ft_acousticness,audio_ft_instrumentalness,audio_ft_liveness,audio_ft_valence,audio_ft_tempo,audio_ft_duration_ms,audio_ft_time_signature
Take Me Out,6ooluO7DiEhI1zmK94nRCM,Franz Ferdinand,0XNa1vTidXlvJ2gHSsRi4A,party,"['alternative', 'dance-punk', 'rock', 'new', 'modern', 'indie', 'scottish']","['alternative', 'rock', 'new', 'modern', 'indie']",0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,237027,4
The Best (feat. Alice Merton),5iReOl0OJPQjSIIndoYDMd,AWOLNATION,4njdEjTnLfcGImKZu1iSrz,party,"['stomp', 'rock', 'modern', 'pop', 'indie', 'la']","['rock', 'modern', 'pop', 'indie']",0.645,0.86,2,-5.041,0,0.031,0.128,0.00517,0.0929,0.04,111.029,223320,4
Lo/Hi,25YlltWXRb9k7KbrEBRuhJ,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,party,"['alternative', 'rock', 'modern', 'blues', 'garage', 'punk']","['alternative', 'rock', 'modern', 'blues']",0.606,0.679,2,-7.445,1,0.0321,0.0151,0.000433,0.0962,0.707,122.016,177768,4
Brooklyn Bridge To Chorus,2mDYYGaGd9uXKkK2YhDA3i,The Strokes,0epOFNiUfyON9EYx7Tpr6V,party,"['alternative', 'rock', 'modern', 'permanent', 'garage']","['alternative', 'rock', 'modern']",0.628,0.571,0,-3.897,1,0.0631,0.00602,8.89e-05,0.0833,0.465,119.894,235947,4
Body,0A1hoCfMLkiAgvhWkkucJa,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,party,"['trap', 'houston', 'pop']","['trap', 'pop']",0.914,0.732,8,-6.1,0,0.241,0.0166,0.0,0.107,0.469,94.066,171067,4
Buss It,6NWdgyVsjp2bJ11PToXCr1,Erica Banks,2SXhbucehn00OBVKhzxDyM,party,['trap'],['trap'],0.918,0.434,9,-9.541,1,0.173,0.569,3.14e-06,0.123,0.75,109.997,188735,4
Bossa Nova (feat. Tee Grizzley),16P9KvAKrYDA7lH7jgquDd,Kash Doll,3u579Gdap91lMptBSdXTpf,party,"['detroit', 'hip', 'trap', 'pop']","['hip', 'trap', 'pop']",0.908,0.696,9,-5.18,1,0.264,0.0213,4.06e-05,0.0747,0.287,102.032,156842,4
34+35,6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,party,"['post-teen', 'dance', 'pop']","['dance', 'pop']",0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,173711,4
Like That (feat. Gucci Mane),4EivmOT13NMpNSfTKn9p4s,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,party,"['dance', 'pop']","['dance', 'pop']",0.879,0.499,4,-6.027,0,0.18,0.24,0.0,0.0967,0.405,106.043,163173,4
Black Lungs,1nIw3ohgilArczHubneGxD,Architects,3ZztVuWxHzNpl0THurTFCv,metal,"['melodic', 'mathcore', 'metalcore', 'progressive', 'uk']","['melodic', 'metalcore', 'uk']",0.462,0.932,1,-3.933,1,0.0952,0.000139,7.02e-05,0.226,0.46,90.496,231162,4
The Path,1zkdINXJTDhqKaFL0kjIT8,Fit For A King,0OgdRTPItr9dw4XYp4JJUx,metal,"['christian', 'melodic', 'metalcore', 'post-screamo']","['melodic', 'metalcore']",0.481,0.932,8,-4.344,1,0.0434,1.79e-05,0.0,0.295,0.416,114.628,247251,4
Protect The Land,11ajcVj3qSyyMPUpTJUP3y,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,metal,"['rock', 'alternative', 'rap', 'nu']","['rock', 'alternative', 'rap']",0.432,0.886,8,-3.991,1,0.0341,9.2e-05,4.74e-05,0.338,0.248,76.04,307645,4
Desperate Pleasures,56qkrMwEzu4cR4UrG6GHiL,Every Time I Die,0o7WWONtleH6PWLn5GIoCM,metal,"['melodic', 'chaotic', 'metalcore', 'post-hardcore', 'buffalo', 'screamo']","['melodic', 'metalcore']",0.183,0.989,4,-3.063,0,0.179,0.00112,0.0,0.381,0.0988,162.348,191653,4
Let The Chaos Reign,01zEyqBizEZ1MDOaJ4nL4d,Pop Evil,1pRaG81GsVtaTBuVSpldt2,metal,"['alternative', 'post-grunge', 'nu', 'rap']","['alternative', 'rap']",0.489,0.948,9,-3.974,1,0.0456,3.26e-05,0.691,0.139,0.549,107.975,198552,4
Black Lungs,1nIw3ohgilArczHubneGxD,Architects,3ZztVuWxHzNpl0THurTFCv,metal,"['melodic', 'mathcore', 'metalcore', 'progressive', 'uk']","['melodic', 'metalcore', 'uk']",0.462,0.932,1,-3.933,1,0.0952,0.000139,7.02e-05,0.226,0.46,90.496,231162,4
Glass Heart,5HHRHzps29JrPpXTATWS6v,Captives,2XIbOWDT5vZPW7jNyzdfcK,metal,"['post-screamo', 'metalcore']",['metalcore'],0.411,0.955,6,-5.545,0,0.102,0.000201,8.37e-05,0.118,0.329,164.09,224167,4
Lost Cause,79QKj3v2i0pgicq075v7b2,Novelists FR,6o8sDniHcZPM1SixvjKiYS,metal,['metalcore'],['metalcore'],0.423,0.926,6,-6.165,0,0.105,0.00257,0.068,0.0755,0.221,134.945,288500,4
Wearing Thin,4LmdqWHb3HtCzSVbw4SpFb,Hollow Front,50YmW8f4U5IxTIwYI9mGAe,metal,"['american', 'post-screamo', 'melodic', 'metalcore']","['melodic', 'metalcore']",0.531,0.897,7,-8.46,1,0.0477,0.000641,9.98e-06,0.0885,0.0678,109.972,262196,4
Bulletproof,2YSKHEng7pFl2505eQHdgV,Dead by April,2otRZcOVNcmdkZ5nEoogy6,metal,"['trancecore', 'alternative', 'melodic', 'swedish', 'metalcore']","['alternative', 'melodic', 'swedish', 'metalcore']",0.495,0.96,11,-2.939,0,0.16,0.0019,8.05e-05,0.0745,0.169,101.953,228235,4
Rollin' (Air Raid Vehicle),3IV4swNduIRunHREK80owz,Limp Bizkit,165ZgPlLkK7bf5bDoFc6Sb,metal,"['alternative', 'rap', 'funk', 'wrestling', 'nu']","['alternative', 'rap', 'funk']",0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.306,213760,4
Butterfly,4BggEwLhGfrbrl7JBhC8EC,Crazy Town,4iSKnRZAxkmqNok6tv10Se,metal,"['funk', 'alternative', 'rap', 'nu']","['funk', 'alternative', 'rap']",0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,216733,4
One Step Closer,3K4HG9evC7dg3N0R9cYqk4,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,metal,"['alternative', 'post-grunge', 'nu', 'rap']","['alternative', 'rap']",0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,157333,4
Chop Suey!,2DlHlPMa4M17kufBvI2lEN,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,metal,"['rock', 'alternative', 'rap', 'nu']","['rock', 'alternative', 'rap']",0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.286,127.288,210240,4
Falling Away from Me,2F6FfZ4w8z3eJpSxPotVO5,Korn,3RNrq3jvMZxD9ZyoOZbQOD,metal,"['alternative', 'rap', 'funk', 'rock', 'nu']","['alternative', 'rap', 'funk', 'rock']",0.468,0.769,4,-7.036,1,0.041,0.00014,0.00124,0.271,0.17,104.102,270920,4
Unsainted,2093eVNfimjmNjU1gk1ES7,Slipknot,05fG473iIaoy82BF1aGhL8,metal,"['double', 'alternative', 'rap', 'nu']","['alternative', 'rap']",0.427,0.944,7,-2.885,1,0.0565,0.000197,0.0159,0.0625,0.248,101.078,260276,4
Uncontrollable Descent,2Qx1JaKXKhc2oHip5a5tpC,Emmure,1C62FV9Cltn9L4c9jAwCyk,metal,"['melodic', 'deathcore', 'rap', 'nu-metalcore', 'metalcore']","['melodic', 'rap', 'metalcore']",0.326,0.957,10,-7.69,1,0.124,5.4e-05,0.102,0.742,0.462,180.08,183000,4
Paramount,69lilM6Qi9M1rxmnZnCdEV,August Burns Red,5p9CTsn5ueGU4oScNX1axu,metal,"['christian', 'melodic', 'metalcore', 'screamo']","['melodic', 'metalcore']",0.214,0.968,7,-4.902,1,0.173,4.73e-05,0.0699,0.136,0.237,156.293,288947,4
One Folk,4XrS0iZ8T1epgvCcAFRtt1,Equilibrium,5KvkOKroKLz202ioXfGWR2,metal,"['melodic', 'german', 'folk', 'metal', 'power', 'viking']","['melodic', 'german', 'folk']",0.209,0.951,11,-8.108,0,0.149,0.000346,0.109,0.372,0.147,179.901,277417,4
Outsider,2UJ7e55bObCYCqpBkehnsr,Veil Of Maya,2i7CQcVBh2K6uOR3CH09M1,metal,"['melodic', 'deathcore', 'technical', 'djent', 'metalcore']","['melodic', 'metalcore']",0.476,0.971,4,-3.797,0,0.0964,5.25e-05,9.45e-05,0.316,0.207,140.02,249468,3
Paranoid,1jzDzZWeSDBg5fhNc3tczV,Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,metal,"['classic', 'rock', 'album', 'uk', 'metal', 'birmingham', 'stoner', 'hard']","['classic', 'rock', 'uk']",0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,168440,4
Immigrant Song - Remaster,78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,metal,"['rock', 'classic', 'album', 'hard']","['rock', 'classic']",0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,146250,4
Ace of Spades,3AVZaAbDvR6rs2NN4n0aAF,Motörhead,1DFr97A9HnbV3SKTJFu62M,metal,"['alternative', 'rock', 'speed', 'album', 'metal', 'hard']","['alternative', 'rock']",0.321,0.99,6,-4.461,1,0.204,0.00248,0.00631,0.0924,0.209,140.574,166707,4
Highway Star - Remastered 2012,3uMmllZo1AfoEnVT4ENCD3,Deep Purple,568ZhdwyaiCyOGJRtNYhWf,metal,"['classic', 'rock', 'album', 'psychedelic', 'metal', 'blues', 'hard']","['classic', 'rock', 'blues']",0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,366136,4
Holy Diver,54yLLvpezvPO1lA3GspiZj,Dio,4CYeVo5iZbtYGBN4Isc3n6,metal,"['glam', 'classic', 'rock', 'album', 'metal', 'power', 'hard']","['classic', 'rock']",0.473,0.783,10,-10.671,0,0.0869,0.0125,0.475,0.268,0.124,91.976,340640,4
Whole Lotta Love - 1990 Remaster,0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,rock,"['rock', 'classic', 'album', 'hard']","['rock', 'classic']",0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,333893,4
All Along the Watchtower,2aoo2jlRnM3A0NyLQqMN2f,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,rock,"['classic', 'rock', 'album', 'psychedelic', 'blues', 'acid']","['classic', 'rock', 'blues', 'acid']",0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800,4
Back In Black,08mG3Y1vljYA6bvDt4Wqkj,AC/DC,711MCceyCBcFnzjGY4Q7Un,rock,"['rock', 'australian', 'album', 'hard']","['rock', 'australian']",0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,4
"Paint It, Black - Mono",1RJeiAIwR9pZBgJA8ndZLL,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,rock,"['rock', 'classic', 'british', 'album']","['rock', 'classic', 'british']",0.505,0.836,5,-7.384,0,0.101,0.0103,0.0771,0.295,0.764,159.669,204480,4
Rebel Rebel - 1999 Remaster,66lOpKgTyFjOrac4S1s94g,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,rock,"['glam', 'classic', 'dance', 'rock', 'art', 'album', 'permanent']","['classic', 'dance', 'rock', 'art']",0.676,0.92,9,-7.96,1,0.0435,0.00101,8.65e-06,0.248,0.624,126.341,269360,4
Do You Love Me,298jnAsgLcTRkRP5TKB7Mj,The Contours,2ugPdplEWBmyU6EcIzlcY1,rock,"['northern', 'motown']",['motown'],0.615,0.815,5,-7.128,1,0.0373,0.475,0.0,0.0964,0.765,150.733,174400,4
Shakin' All Over,6Xv160PuntxAtb67Ed4t4I,Johnny Kidd & The Pirates,52y1cRHUkI0kQqIXCg6JuZ,rock,"['rock-and-roll', 'british', 'rockabilly', 'merseybeat']","['rock-and-roll', 'british']",0.766,0.579,9,-9.722,1,0.0385,0.179,1.25e-05,0.264,0.755,125.206,141960,4
The Twist,4YCnTYbq3oL1Lqpyxg33CU,Chubby Checker,7qQJQ3YtcGlqaLg5tcypN2,rock,"['rock-and-roll', 'brill', 'rockabilly', 'adult', 'doo-wop']","['rock-and-roll', 'brill', 'adult']",0.571,0.618,4,-5.682,1,0.0371,0.18,2.69e-06,0.178,0.852,156.892,155040,4
Viva Las Vegas,2RyhBTD6SWLgaU5dhfVtEP,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,rock,"['rock-and-roll', 'rockabilly']",['rock-and-roll'],0.577,0.612,7,-12.181,1,0.0438,0.757,0.0,0.283,0.761,145.029,140867,4
Somethin' Else,3Ib94mN8YF3cXZo5x1FpQL,Eddie Cochran,1p0t3JtUTayV2wb1RGN9mO,rock,"['brill', 'rockabilly', 'adult', 'rock-and-roll']","['brill', 'adult', 'rock-and-roll']",0.625,0.791,2,-10.428,1,0.0711,0.198,0.000144,0.0645,0.967,157.413,125907,4
Poison,5XcZRgJv3zMhTqCyESjQrF,Alice Cooper,3EhbVgyfGd7HkpsagwL9GS,rock,"['glam', 'classic', 'rock', 'album', 'blues', 'metal', 'protopunk', 'hard']","['classic', 'rock', 'blues']",0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080,4
Kick It In - Remastered 2002,0ynbWw3VpFVftYjp2aw4DL,Simple Minds,6hN9F0iuULZYWXppob22Aj,rock,"['dance', 'synthpop', 'rock', 'art', 'new', 'soft', 'mellow', 'scottish']","['dance', 'rock', 'art', 'new', 'mellow']",0.552,0.828,11,-6.047,0,0.053,0.0276,0.129,0.0972,0.352,130.032,371240,4
Batdance,4DbUk1qwcz9KKcUY4t8f8u,Prince,5a2EaR3hamoenG9rDuVn8j,rock,"['funk', 'synth', 'minneapolis', 'motown']","['funk', 'motown']",0.594,0.702,1,-9.894,1,0.0842,0.168,0.109,0.142,0.466,135.406,373733,4
Sick Of It,6VRHlbn4dOvpHOSnhUCxQx,The Primitives,4FPmAi3p4T3p0AsthfqHMA,rock,"['new', 'c86', 'candy']",['new'],0.529,0.816,9,-10.778,1,0.0408,0.0364,0.000623,0.551,0.922,131.023,192400,4
Pure,7FzT7oEYwxLrRscgDUwzuk,The Lightning Seeds,67YNiSqhrx1P8oPvIIvbP5,rock,"['dance', 'new', 'pop', 'britpop']","['dance', 'new', 'pop', 'britpop']",0.622,0.702,4,-10.612,1,0.0282,0.0393,0.439,0.0903,0.858,123.518,227867,4
Last Kiss,0QnONzv3TvHAWk294h6DaQ,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,rock,"['alternative', 'grunge', 'rock', 'pop', 'permanent']","['alternative', 'rock', 'pop']",0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,195467,4
All Star,3cfOd4CMv2snFaKAnMdnvK,Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,rock,"['alternative', 'pop']","['alternative', 'pop']",0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,200373,4
She's so High,7mnGQesk1TzQLzQ9bYWZPR,Tal Bachman,3KEb1kbIZN5jumsjFEWgSW,rock,['pop'],['pop'],0.537,0.84,9,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,224693,4
Scar Tissue,1G391cbiT3v3Cywg8T7DM1,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,rock,"['funk', 'alternative', 'permanent', 'rock']","['funk', 'alternative', 'rock']",0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,215907,4
Black Balloon,5zmaypMaWb21FUGBxbw8hT,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,rock,"['alternative', 'rock', 'pop', 'permanent', 'post-grunge', 'neo']","['alternative', 'rock', 'pop']",0.339,0.625,1,-8.57,1,0.028,0.057,0.000102,0.229,0.334,104.68,249533,4
Smells Like Teen Spirit,5ghIJDpPoe3CfHMGu71E6T,Nirvana,6olE6TJLqED3rqDCT0FyPh,rock,"['rock', 'alternative', 'permanent', 'grunge']","['rock', 'alternative']",0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,4
Zombie,2IZZqH4K02UIYg5EohpNHF,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,rock,"['rock', 'irish', 'pop']","['rock', 'irish', 'pop']",0.307,0.635,7,-8.957,1,0.0339,0.0154,0.00483,0.366,0.304,166.973,306427,4
Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,rock,"['funk', 'alternative', 'permanent', 'rock']","['funk', 'alternative', 'rock']",0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4
Killing In The Name,59WN2psjkt1tyaxjspN8fp,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,"['alternative', 'rap', 'conscious', 'funk', 'rock', 'nu', 'political']","['alternative', 'rap', 'funk', 'rock']",0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,313573,4
Wonderwall - Remastered,5wj4E6IsrVtn8IBJQOd0Cl,Oasis,2DaxqgrOhkeH0fpeiQq2f4,rock,"['beatlesque', 'rock', 'modern', 'britpop', 'madchester', 'permanent']","['rock', 'modern', 'britpop']",0.372,0.865,2,-4.918,1,0.0381,0.000453,0.0,0.234,0.478,174.53,258733,4
Regardless,3DTqHfTGj1c6y2gDXsTez4,RAYE,5KKpBU5eC2tJDzf0wmlRp2,edm_dance,"['dance', 'uk', 'tropical', 'pop', 'post-teen']","['dance', 'uk', 'tropical', 'pop']",0.749,0.82,7,-6.114,1,0.0478,0.0205,0.000685,0.0775,0.534,120.066,197573,4
Save My Life (feat. Lovespeake),1w8DxFHDDInmn5TovLKKrW,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,edm_dance,"['edm', 'dance', 'tropical', 'pop']","['edm', 'dance', 'tropical', 'pop']",0.704,0.745,11,-7.664,0,0.0448,0.00135,0.741,0.234,0.0511,128.002,183750,4
Paul Is Dead,7d5wXNOlF7TGZayKu0h12F,Scooter,0HlxL5hisLf59ETEPM3cUA,edm_dance,"['europop', 'german', 'hamburg', 'eurodance', 'happy']","['europop', 'german']",0.496,0.868,6,-4.577,0,0.0984,0.305,3.9e-05,0.16,0.237,169.861,175000,4
No Time For Tears,2Rr1INov0ckj7bLTsk9LV1,Nathan Dawe,2gduEC76ry33RVurAvT05p,edm_dance,"['uk', 'house', 'tropical', 'pop']","['uk', 'tropical', 'pop']",0.543,0.881,9,-3.035,0,0.188,0.0263,1.41e-05,0.107,0.397,125.009,196777,4
Lovefool (feat. Pia Mia),1Qw4FBX30bGdutJ19HBD7T,twocolors,7ACEUD7UsmmXrnj4OLt8f9,edm_dance,['pop'],['pop'],0.64,0.796,6,-5.141,1,0.0606,0.0233,0.0,0.239,0.164,122.905,190244,4
don't be so hard on yourself,0j69d3zENO7ZVjplwetmQp,dj poolboi,3uL9a8QRwQ6J8Sc7NYK7oJ,edm_dance,[],[],0.717,0.52,7,-9.393,1,0.0361,0.101,0.941,0.0732,0.178,100.009,145000,4
All My Days,768eZ69L0HODV9UlcriGaq,Forester,3d13oWvwmjcodRr3NzdArc,edm_dance,[],[],0.575,0.767,11,-6.888,1,0.0554,0.169,0.0011,0.104,0.137,124.0,224637,4
Her Theme,5Yrb9rFCDWnRSTxryTFS1n,Lstn,0OO1zgX3CUfJQwoOEBSKSp,edm_dance,"['tropical', 'chill']","['tropical', 'chill']",0.627,0.706,1,-9.91,0,0.0316,0.0544,0.904,0.112,0.0374,119.98,246000,4
I Can't See,59kl6e4q6sCJlxCgLZdJGo,ROW,6t6YsIZkxd0VC7mXKD9Ziw,edm_dance,[],[],0.67,0.711,8,-7.257,0,0.0443,0.00172,0.0963,0.186,0.691,121.976,135246,4
Ikebana,4cYMt6WiUFShfZ6M1A9LPi,Nora Van Elken,04m3oUGzjO3EJTQidFzTgM,edm_dance,"['new', 'pop', 'tropical', 'deep']","['new', 'pop', 'tropical', 'deep']",0.713,0.715,10,-5.446,0,0.0266,0.0557,0.84,0.111,0.13,117.975,169831,4
Beirut,4MkBkGYTjel9Sz9wm3DK2Y,Soltan,6wIbmO0mcpIyQ6CFXIJmIy,edm_dance,"['dubstep', 'gaming']",['dubstep'],0.398,0.981,2,-2.963,1,0.526,0.0025,0.105,0.104,0.121,71.711,236690,4
Kings,6X38QEOERzDXI5HPvwAJw7,Bailo,3oLbNoZxAYO4KsXmx6PjTC,edm_dance,['electronic'],['electronic'],0.664,0.89,8,-2.881,1,0.427,0.149,0.133,0.0986,0.498,145.115,154888,4
TIKTOK,0TQ2Sfay7vPm8RclGBVnGi,BLVK JVCK,32IXja3Y6CPvnAtTHD2bWg,edm_dance,[],[],0.661,0.934,5,-0.948,1,0.32,0.00666,1.81e-05,0.0738,0.699,155.026,150194,4
Operator Bludgeoning,6ZtRZzU0xMcyHeQ4Iipnbz,Chee,18fX4a2lpLLHmvJO2a5NkA,edm_dance,"['dubstep', 'halftime', 'downtempo', 'future']","['dubstep', 'future']",0.445,0.898,7,-3.343,1,0.41,0.0035,0.0152,0.214,0.344,107.775,222439,5
Chicane - Kumarion Remix,7gULomk5ka4EC5EapKWWBj,QUIX,19EW4WBhl0fvZUQgi7wV5M,edm_dance,"['bass', 'electronic', 'vapor', 'electro', 'dubstep']","['electronic', 'electro', 'dubstep']",0.656,0.873,11,-4.763,1,0.331,0.0419,0.755,0.185,0.655,174.074,184872,4
Believer (feat. Wynter Gordon) - Radio Edit,56kdmEz12GpKkEzxhtHdl7,Freemasons,49H2dQUNhIlso7VNkS8nFR,edm_dance,"['dance', 'europop', 'disco', 'tribal', 'vocal', 'diva']","['dance', 'europop']",0.662,0.881,5,-4.202,0,0.0357,0.0202,0.000825,0.132,0.732,126.986,189388,4
Blue (Da Ba Dee) - Gabry Ponte Video Edit,7lMIJ4EFWRVoAIPDpeGyM3,Eiffel 65,64rxQRJsLgZwHHyWKB8fiF,edm_dance,"['europop', 'italian', 'bubblegum', 'eurodance', 'italo']",['europop'],0.829,0.965,7,-11.498,0,0.0598,0.227,0.000122,0.466,0.729,127.999,219618,4
Every Word (feat. Daniella) - Wendel Kos Radio Edit,0X7ELV6fLyjynJ3MexWh4X,Ercola,09okhKMLoUZYOM6OTzAbNb,edm_dance,[],[],0.65,0.967,9,-5.674,1,0.13,0.0349,0.19,0.779,0.319,127.995,213173,4
Fight For You - Sultan & Ned Shephard Remix Radio Edit,4JIYvt01Fibhd7Tgeb9VAq,Morgan Page,1N9n8MSxrr4Emhb566493b,edm_dance,"['edm', 'progressive', 'pop', 'electro', 'big']","['edm', 'pop', 'electro']",0.639,0.951,7,-5.645,0,0.0588,0.000115,0.00273,0.163,0.287,127.942,236707,4
Infinity - Klaas Vocal Mix,7l3MaXwZ2QHjJuJ65EEmFd,Guru Josh Project,4ME85YvMUi1hdqhbind7gy,edm_dance,['acid'],['acid'],0.556,0.883,7,-5.046,0,0.0718,0.000242,0.0252,0.272,0.49,128.109,226480,4
Hydra,7FfcZjLw8j8wJ3eBteDNiP,Rodriguez Jr.,6Th7POyVfZgiHJQ64ddV5Y,edm_dance,"['electronica', 'deep', 'microhouse', 'organic', 'french', 'minimal', 'tech']","['electronica', 'deep', 'organic', 'french']",0.602,0.665,7,-13.229,1,0.0419,0.00631,0.905,0.104,0.138,121.991,451874,5
Home,4Np4NOxEBsYvPNBZ8W0BDu,Solomun,5wJK4kQAkVGjqM9x46KQOC,edm_dance,"['melodic', 'german', 'microhouse', 'hamburg', 'minimal', 'tech']","['melodic', 'german']",0.679,0.707,2,-11.453,1,0.04,0.00634,0.855,0.18,0.258,120.007,221091,4
Trapdoor,1bq4KOoCMzQQNexmTU12bh,Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,edm_dance,"['disco', 'deep', 'edm', 'house', 'progressive', 'tropical', 'pop', 'future', 'uk']","['deep', 'edm', 'tropical', 'pop', 'future', 'uk']",0.669,0.825,7,-6.8,1,0.0411,0.00156,0.913,0.0924,0.374,124.992,248614,4
Need To Feel Loved - Tinlicker Remix,5bHbUMtuZIpHtTPdoJmcaN,Reflekt,6TwTAUcCILwoSPY2N3etuY,edm_dance,[],[],0.513,0.903,2,-7.53,0,0.0414,0.00103,0.872,0.406,0.546,124.657,308053,4
Enchantment,4DiuwmmlIFwF5rFljlannW,Nora En Pure,24DO0PijjITGIEWsO8XaPs,edm_dance,"['deep', 'electra', 'house', 'progressive', 'tropical', 'pop', 'swiss']","['deep', 'tropical', 'pop', 'swiss']",0.594,0.866,7,-7.608,1,0.0697,0.0602,0.486,0.214,0.0385,124.001,223276,4
Words Ain't Enough,7lMzNAybmy1UNPsgflbVcE,Tessa Violet,5DD5GZd4ElmQTy9NleMvKJ,dinner,['indie'],['indie'],0.713,0.325,0,-5.766,0,0.0312,0.928,0.0106,0.107,0.239,110.541,124415,3
I’m Okay Though,3IHtHjRzWg0J1lGwZShIYr,Sara Kays,7Lk9V7E1u5gqSHmtcKlOqH,dinner,"['modern', 'social', 'pop']","['modern', 'social', 'pop']",0.664,0.664,0,-6.676,1,0.0349,0.0577,0.0,0.288,0.38,123.989,182386,4
Take It With Me,3HqWGoi8pnK0YkqYR8Owlw,S. Carey,2LSJrlndCuTpdEluvYHc2E,dinner,"['stomp', 'chamber', 'new', 'indie', 'eau']","['chamber', 'new', 'indie']",0.414,0.0726,0,-17.634,1,0.0427,0.966,0.000293,0.351,0.269,113.721,299199,4
don't waste your time,1GWfE9hhvDZ8femz44SDzp,slchld,33crDRqANd3NQHJagZkQ7O,dinner,"['canadian', 'alternative', 'pop', 'chill']","['canadian', 'alternative', 'pop', 'chill']",0.623,0.311,10,-7.933,1,0.0289,0.536,0.0,0.108,0.372,129.94,179405,3
Sundowner,4eNfeLVuzhdxogg082hwSJ,Kevin Morby,6fxk3UXHTFYET8qCT9WlBF,dinner,"['stomp', 'freak', 'art', 'modern', 'indie', 'soul', 'kc']","['art', 'modern', 'indie', 'soul']",0.435,0.205,4,-12.336,1,0.0387,0.846,0.057,0.123,0.313,97.945,309480,4
Stella By Starlight,2vKupPlhSiBaIysnqX5shW,Herlin Riley,5FuXrmOgtBTlGDUP1O41Ir,dinner,"['new', 'jazz']","['new', 'jazz']",0.673,0.156,5,-22.521,0,0.0476,0.696,0.251,0.099,0.361,95.286,245221,4
Cedar Waltzin' ~ Don't You Worry 'bout a Thing,1JJ3Wpkx2igFJEcBMq2gCS,Eric Reed,6aIBBSprVv4xXTT6vzONXU,dinner,"['modern', 'contemporary']","['modern', 'contemporary']",0.372,0.569,9,-10.92,0,0.0324,0.521,0.00128,0.0764,0.449,89.915,503133,3
Captain’s Song,3djYspll15Mm2azjKSV55Y,Connie Han,05u1DXPSD35OnIBPXFogTG,dinner,[],[],0.5,0.21,8,-15.766,0,0.0304,0.921,0.84,0.0922,0.12,108.178,322693,4
