song,song_id,artist,artist_id,category,genres,filtered_genres,audio_ft_danceability,audio_ft_energy,audio_ft_key,audio_ft_loudness,audio_ft_mode,audio_ft_speechiness,audio_ft_acousticness,audio_ft_instrumentalness,audio_ft_liveness,audio_ft_valence,audio_ft_tempo,audio_ft_duration_ms,audio_ft_time_signature
Ace of Spades,3AVZaAbDvR6rs2NN4n0aAF,Motörhead,1DFr97A9HnbV3SKTJFu62M,metal,"['metal', 'rock', 'alternative', 'album', 'hard', 'speed']","['rock', 'alternative']",0.321,0.99,6,-4.461,1,0.204,0.00248,0.00631,0.0924,0.209,140.574,166707,4
Highway Star - Remastered 2012,3uMmllZo1AfoEnVT4ENCD3,Deep Purple,568ZhdwyaiCyOGJRtNYhWf,metal,"['metal', 'rock', 'blues', 'album', 'classic', 'psychedelic', 'hard']","['rock', 'blues', 'classic']",0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,366136,4
Holy Diver,54yLLvpezvPO1lA3GspiZj,Dio,4CYeVo5iZbtYGBN4Isc3n6,metal,"['metal', 'power', 'glam', 'rock', 'album', 'classic', 'hard']","['rock', 'classic']",0.473,0.783,10,-10.671,0,0.0869,0.0125,0.475,0.268,0.124,91.976,340640,4
Whole Lotta Love - 1990 Remaster,0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,rock,"['album', 'hard', 'rock', 'classic']","['rock', 'classic']",0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,333893,4
All Along the Watchtower,2aoo2jlRnM3A0NyLQqMN2f,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,rock,"['rock', 'blues', 'album', 'classic', 'acid', 'psychedelic']","['rock', 'blues', 'classic']",0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800,4
Back In Black,08mG3Y1vljYA6bvDt4Wqkj,AC/DC,711MCceyCBcFnzjGY4Q7Un,rock,"['australian', 'album', 'hard', 'rock']","['australian', 'rock']",0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,4
"Paint It, Black - Mono",1RJeiAIwR9pZBgJA8ndZLL,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,rock,"['british', 'album', 'rock', 'classic']","['british', 'rock', 'classic']",0.505,0.836,5,-7.384,0,0.101,0.0103,0.0771,0.295,0.764,159.669,204480,4
Rebel Rebel - 1999 Remaster,66lOpKgTyFjOrac4S1s94g,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,rock,"['permanent', 'art', 'glam', 'rock', 'album', 'classic', 'dance']","['art', 'rock', 'classic', 'dance']",0.676,0.92,9,-7.96,1,0.0435,0.00101,8.65e-06,0.248,0.624,126.341,269360,4
Do You Love Me,298jnAsgLcTRkRP5TKB7Mj,The Contours,2ugPdplEWBmyU6EcIzlcY1,rock,"['motown', 'northern']",['motown'],0.615,0.815,5,-7.128,1,0.0373,0.475,0.0,0.0964,0.765,150.733,174400,4
Shakin' All Over,6Xv160PuntxAtb67Ed4t4I,Johnny Kidd & The Pirates,52y1cRHUkI0kQqIXCg6JuZ,rock,"['british', 'merseybeat', 'rockabilly', 'rock-and-roll']","['british', 'rock-and-roll']",0.766,0.579,9,-9.722,1,0.0385,0.179,1.25e-05,0.264,0.755,125.206,141960,4
The Twist,4YCnTYbq3oL1Lqpyxg33CU,Chubby Checker,7qQJQ3YtcGlqaLg5tcypN2,rock,"['doo-wop', 'adult', 'rockabilly', 'brill', 'rock-and-roll']","['adult', 'rock-and-roll']",0.571,0.618,4,-5.682,1,0.0371,0.18,2.69e-06,0.178,0.852,156.892,155040,4
Viva Las Vegas,2RyhBTD6SWLgaU5dhfVtEP,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,rock,"['rockabilly', 'rock-and-roll']",['rock-and-roll'],0.577,0.612,7,-12.181,1,0.0438,0.757,0.0,0.283,0.761,145.029,140867,4
Somethin' Else,3Ib94mN8YF3cXZo5x1FpQL,Eddie Cochran,1p0t3JtUTayV2wb1RGN9mO,rock,"['adult', 'rockabilly', 'brill', 'rock-and-roll']","['adult', 'rock-and-roll']",0.625,0.791,2,-10.428,1,0.0711,0.198,0.000144,0.0645,0.967,157.413,125907,4
Poison,5XcZRgJv3zMhTqCyESjQrF,Alice Cooper,3EhbVgyfGd7HkpsagwL9GS,rock,"['metal', 'glam', 'rock', 'blues', 'album', 'classic', 'hard', 'protopunk']","['rock', 'blues', 'classic']",0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080,4
Kick It In - Remastered 2002,0ynbWw3VpFVftYjp2aw4DL,Simple Minds,6hN9F0iuULZYWXppob22Aj,rock,"['art', 'rock', 'mellow', 'synthpop', 'new', 'scottish', 'soft', 'dance']","['art', 'rock', 'mellow', 'new', 'dance']",0.552,0.828,11,-6.047,0,0.053,0.0276,0.129,0.0972,0.352,130.032,371240,4
Batdance,4DbUk1qwcz9KKcUY4t8f8u,Prince,5a2EaR3hamoenG9rDuVn8j,rock,"['motown', 'minneapolis', 'synth', 'funk']","['motown', 'funk']",0.594,0.702,1,-9.894,1,0.0842,0.168,0.109,0.142,0.466,135.406,373733,4
Sick Of It,6VRHlbn4dOvpHOSnhUCxQx,The Primitives,4FPmAi3p4T3p0AsthfqHMA,rock,"['c86', 'candy', 'new']",['new'],0.529,0.816,9,-10.778,1,0.0408,0.0364,0.000623,0.551,0.922,131.023,192400,4
Pure,7FzT7oEYwxLrRscgDUwzuk,The Lightning Seeds,67YNiSqhrx1P8oPvIIvbP5,rock,"['britpop', 'pop', 'new', 'dance']","['britpop', 'pop', 'new', 'dance']",0.622,0.702,4,-10.612,1,0.0282,0.0393,0.439,0.0903,0.858,123.518,227867,4
Last Kiss,0QnONzv3TvHAWk294h6DaQ,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,rock,"['rock', 'permanent', 'grunge', 'alternative']","['rock', 'alternative']",0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,195467,4
All Star,3cfOd4CMv2snFaKAnMdnvK,Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,rock,"['pop', 'alternative']","['pop', 'alternative']",0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,200373,4
She's so High,7mnGQesk1TzQLzQ9bYWZPR,Tal Bachman,3KEb1kbIZN5jumsjFEWgSW,rock,['pop'],['pop'],0.537,0.84,9,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,224693,4
Scar Tissue,1G391cbiT3v3Cywg8T7DM1,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,rock,"['rock', 'permanent', 'alternative', 'funk']","['rock', 'alternative', 'funk']",0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,215907,4
Black Balloon,5zmaypMaWb21FUGBxbw8hT,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,rock,"['permanent', 'alternative', 'post-grunge', 'pop', 'neo']","['alternative', 'pop', 'neo']",0.339,0.625,1,-8.57,1,0.028,0.057,0.000102,0.229,0.334,104.68,249533,4
Smells Like Teen Spirit,5ghIJDpPoe3CfHMGu71E6T,Nirvana,6olE6TJLqED3rqDCT0FyPh,rock,"['rock', 'permanent', 'grunge', 'alternative']","['rock', 'alternative']",0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,4
Zombie,2IZZqH4K02UIYg5EohpNHF,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,rock,"['pop', 'irish', 'rock']","['pop', 'irish', 'rock']",0.307,0.635,7,-8.957,1,0.0339,0.0154,0.00483,0.366,0.304,166.973,306427,4
Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,rock,"['rock', 'permanent', 'alternative', 'funk']","['rock', 'alternative', 'funk']",0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4
Killing In The Name,59WN2psjkt1tyaxjspN8fp,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,"['alternative', 'rock', 'political', 'conscious', 'nu', 'rap', 'funk']","['alternative', 'rock', 'rap', 'funk']",0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,313573,4
Wonderwall - Remastered,5wj4E6IsrVtn8IBJQOd0Cl,Oasis,2DaxqgrOhkeH0fpeiQq2f4,rock,"['permanent', 'rock', 'beatlesque', 'britpop', 'madchester']","['rock', 'britpop']",0.372,0.865,2,-4.918,1,0.0381,0.000453,0.0,0.234,0.478,174.53,258733,4
On Me,4Iedi94TIaB2GGb1nMB68v,Lil Baby,5f7VJjfbwm532GiveGC0ZK,hiphop,"['atl', 'rap', 'trap']","['atl', 'rap', 'trap']",0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,135960,4
Way Out (feat. Big Sean),6rLi6PyWXu1rPlShuIZpj6,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,hiphop,"['pop', 'trap', 'deep', 'rap', 'kentucky']","['pop', 'trap', 'deep', 'rap']",0.945,0.582,11,-8.357,0,0.0719,0.114,0.0,0.103,0.907,108.025,168906,4
Reminds Me Of You,5YSHygGN9D0mID1NsVd5my,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,hiphop,"['chicago', 'melodic']",['melodic'],0.613,0.631,4,-6.965,1,0.12,0.0663,0.0,0.169,0.33,149.992,158033,4
Drankin N Smokin,0k7wmahjkn389wAZdz19Cv,Future,1RyvyyTE3xzB2ZywiAwp0i,hiphop,"['atl', 'southern', 'pop', 'trap', 'rap']","['atl', 'pop', 'trap', 'rap']",0.752,0.658,0,-6.297,1,0.342,0.0421,0.0,0.0927,0.387,151.951,213520,4
Whoopty,5vGLcdRuSbUhD8ScwsGSdA,CJ,7arQA31aZVS8yS6zUveWzb,hiphop,[],[],0.711,0.598,3,-7.621,0,0.182,0.19,0.0,0.15,0.737,140.175,123429,4
Way Out (feat. Big Sean),6rLi6PyWXu1rPlShuIZpj6,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,hiphop,"['pop', 'trap', 'deep', 'rap', 'kentucky']","['pop', 'trap', 'deep', 'rap']",0.945,0.582,11,-8.357,0,0.0719,0.114,0.0,0.103,0.907,108.025,168906,4
Like Me (feat. iann dior),706ZrLifsm0nwlucKr4kQg,$NOT,5IbEL2xjRtKsunfmsahLuO,hiphop,"['underground', 'emo', 'sad', 'florida', 'vapor']",['emo'],0.902,0.462,7,-7.945,1,0.0979,0.19,2.15e-06,0.094,0.646,103.984,167147,4
Whoopty,5vGLcdRuSbUhD8ScwsGSdA,CJ,7arQA31aZVS8yS6zUveWzb,hiphop,[],[],0.711,0.598,3,-7.621,0,0.182,0.19,0.0,0.15,0.737,140.175,123429,4
Fallen Blixkys,4lR9H6inBbbYtjYD7bJz0F,22Gz,4JhbRL6zaItAyzqx4gHTqz,hiphop,"['nyc', 'brooklyn']","['nyc', 'brooklyn']",0.888,0.566,2,-5.136,1,0.403,0.13,0.0,0.121,0.488,142.974,134138,4
No Negotiations,3KdQwU5lGFvIkcPgy6VgEG,Sheff G,1tG7s7S4sq2eFFW0QZyLbm,hiphop,"['new', 'nyc', 'brooklyn']","['new', 'nyc', 'brooklyn']",0.65,0.435,3,-4.808,0,0.376,0.738,0.000904,0.112,0.376,157.194,110064,4
You’re Mines Still (feat. Drake),7E2C5rBLpCKwQlhJPVFBRS,Yung Bleu,3KNIG74xSTc3dj0TRy7pGX,hiphop,"['alabama', 'pop', 'trap']","['pop', 'trap']",0.575,0.609,5,-4.88,0,0.121,0.317,0.0,0.105,0.339,83.004,226220,4
Letter 2 U,6WGsP4ChbCSu9kWLQcuRSy,J.I the Prince of N.Y,2eqoJbzUGDwys5ENUkbT3h,hiphop,"['pop', 'nyc']","['pop', 'nyc']",0.583,0.465,1,-11.196,1,0.272,0.666,1.92e-06,0.107,0.222,90.812,170592,4
Coco (feat. DaBaby),2V6pjeOCuPBVlatcWTXUtP,24kGoldn,6fWVd57NKTalqvmjRd2t8Z,hiphop,['cali'],['cali'],0.692,0.774,7,-4.385,0,0.0872,0.146,0.0,0.155,0.533,98.066,142000,4
DOORS UNLOCKED (feat. Ty Dolla $ign & Polo G),7CmNyEQUpNSX6RMM5Fw3os,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,hiphop,['canadian'],['canadian'],0.689,0.393,0,-9.179,0,0.0876,0.209,0.0,0.122,0.513,158.016,171888,4
WRONG (feat. Lil Mosey),1EWkw4Fa6IlnsAihLUlFFM,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,hiphop,['australian'],['australian'],0.389,0.768,1,-4.765,1,0.256,0.038,0.0,0.119,0.334,90.146,183567,4
Many Men (Wish Death),2I9foKseoFQh07p6sD2voE,50 Cent,3q7HBObVc0L8jNeTe5Gofh,hiphop,"['east', 'hip', 'pop', 'gangster', 'queens', 'rap']","['hip', 'pop', 'rap']",0.653,0.826,6,-2.93,0,0.354,0.0153,0.00146,0.131,0.416,108.52,256227,5
Public Service Announcement (Interlude),0BaDo31puylWi3mAdRSCJO,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,hiphop,"['east', 'pop', 'hip', 'rap']","['pop', 'hip', 'rap']",0.449,0.96,1,-1.123,1,0.634,0.344,1.67e-05,0.484,0.425,177.547,172600,4
Stop Being Greedy,6904O7JrAxFybd4yu3Sz2V,DMX,1HwM5zlC5qNWhJtM00yXzG,hiphop,"['east', 'southern', 'hardcore', 'hip', 'pop', 'gangster', 'rap']","['hip', 'pop', 'rap']",0.689,0.703,10,-5.986,0,0.206,0.00975,0.0,0.154,0.139,101.492,216907,4
Dipset Anthem,3rvM0obwHthpskrZKQxYLa,The Diplomats,0P8YNJXX7QeQ8iZIUCXJgi,hiphop,"['southern', 'hardcore', 'hip', 'pop', 'harlem', 'trap', 'gangster', 'rap']","['hip', 'pop', 'trap', 'rap']",0.699,0.696,0,-5.745,1,0.191,0.103,0.0,0.211,0.428,83.596,249040,4
"Ante Up (feat. Busta Rhymes, Teflon & Remi Martin) - Remix",5osSw3tL07Tuid7AWsvYcc,M.O.P.,1BH45DVSTeGBvcYXNCd67g,hiphop,"['east', 'hardcore', 'hip', 'gangster', 'rap']","['hip', 'rap']",0.68,0.894,1,-4.86,1,0.255,0.0206,0.0,0.462,0.803,94.089,247693,4
Body,0A1hoCfMLkiAgvhWkkucJa,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,hiphop,"['pop', 'trap', 'houston']","['pop', 'trap']",0.914,0.732,8,-6.1,0,0.241,0.0166,0.0,0.107,0.469,94.066,171067,4
Buss It,6NWdgyVsjp2bJ11PToXCr1,Erica Banks,2SXhbucehn00OBVKhzxDyM,hiphop,['trap'],['trap'],0.918,0.434,9,-9.541,1,0.173,0.569,3.14e-06,0.123,0.75,109.997,188735,4
Bossa Nova (feat. Tee Grizzley),16P9KvAKrYDA7lH7jgquDd,Kash Doll,3u579Gdap91lMptBSdXTpf,hiphop,"['pop', 'detroit', 'hip', 'trap']","['pop', 'hip', 'trap']",0.908,0.696,9,-5.18,1,0.264,0.0213,4.06e-05,0.0747,0.287,102.032,156842,4
34+35,6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,hiphop,"['pop', 'post-teen']",['pop'],0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,173711,4
Like That (feat. Gucci Mane),4EivmOT13NMpNSfTKn9p4s,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,hiphop,"['pop', 'dance']","['pop', 'dance']",0.879,0.499,4,-6.027,0,0.18,0.24,0.0,0.0967,0.405,106.043,163173,4
Regardless,3DTqHfTGj1c6y2gDXsTez4,RAYE,5KKpBU5eC2tJDzf0wmlRp2,edm_dance,"['uk', 'pop', 'tropical', 'post-teen', 'dance']","['uk', 'pop', 'tropical', 'dance']",0.749,0.82,7,-6.114,1,0.0478,0.0205,0.000685,0.0775,0.534,120.066,197573,4
Save My Life (feat. Lovespeake),1w8DxFHDDInmn5TovLKKrW,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,edm_dance,"['tropical', 'pop', 'edm', 'dance']","['tropical', 'pop', 'edm', 'dance']",0.704,0.745,11,-7.664,0,0.0448,0.00135,0.741,0.234,0.0511,128.002,183750,4
Paul Is Dead,7d5wXNOlF7TGZayKu0h12F,Scooter,0HlxL5hisLf59ETEPM3cUA,edm_dance,"['europop', 'happy', 'eurodance', 'hamburg', 'german']","['europop', 'german']",0.496,0.868,6,-4.577,0,0.0984,0.305,3.9e-05,0.16,0.237,169.861,175000,4
No Time For Tears,2Rr1INov0ckj7bLTsk9LV1,Nathan Dawe,2gduEC76ry33RVurAvT05p,edm_dance,"['house', 'tropical', 'pop', 'uk']","['tropical', 'pop', 'uk']",0.543,0.881,9,-3.035,0,0.188,0.0263,1.41e-05,0.107,0.397,125.009,196777,4
Lovefool (feat. Pia Mia),1Qw4FBX30bGdutJ19HBD7T,twocolors,7ACEUD7UsmmXrnj4OLt8f9,edm_dance,['pop'],['pop'],0.64,0.796,6,-5.141,1,0.0606,0.0233,0.0,0.239,0.164,122.905,190244,4
Beirut,4MkBkGYTjel9Sz9wm3DK2Y,Soltan,6wIbmO0mcpIyQ6CFXIJmIy,edm_dance,"['gaming', 'dubstep']",['dubstep'],0.398,0.981,2,-2.963,1,0.526,0.0025,0.105,0.104,0.121,71.711,236690,4
Kings,6X38QEOERzDXI5HPvwAJw7,Bailo,3oLbNoZxAYO4KsXmx6PjTC,edm_dance,"['electronic', 'bass']",['bass'],0.664,0.89,8,-2.881,1,0.427,0.149,0.133,0.0986,0.498,145.115,154888,4
TIKTOK,0TQ2Sfay7vPm8RclGBVnGi,BLVK JVCK,32IXja3Y6CPvnAtTHD2bWg,edm_dance,[],[],0.661,0.934,5,-0.948,1,0.32,0.00666,1.81e-05,0.0738,0.699,155.026,150194,4
Operator Bludgeoning,6ZtRZzU0xMcyHeQ4Iipnbz,Chee,18fX4a2lpLLHmvJO2a5NkA,edm_dance,"['downtempo', 'dubstep', 'future', 'halftime']","['dubstep', 'future']",0.445,0.898,7,-3.343,1,0.41,0.0035,0.0152,0.214,0.344,107.775,222439,5
Chicane - Kumarion Remix,7gULomk5ka4EC5EapKWWBj,QUIX,19EW4WBhl0fvZUQgi7wV5M,edm_dance,"['electronic', 'bass', 'electro', 'vapor', 'dubstep']","['bass', 'electro', 'dubstep']",0.656,0.873,11,-4.763,1,0.331,0.0419,0.755,0.185,0.655,174.074,184872,4
don't be so hard on yourself,0j69d3zENO7ZVjplwetmQp,dj poolboi,3uL9a8QRwQ6J8Sc7NYK7oJ,edm_dance,[],[],0.717,0.52,7,-9.393,1,0.0361,0.101,0.941,0.0732,0.178,100.009,145000,4
All My Days,768eZ69L0HODV9UlcriGaq,Forester,3d13oWvwmjcodRr3NzdArc,edm_dance,[],[],0.575,0.767,11,-6.888,1,0.0554,0.169,0.0011,0.104,0.137,124.0,224637,4
Her Theme,5Yrb9rFCDWnRSTxryTFS1n,Lstn,0OO1zgX3CUfJQwoOEBSKSp,edm_dance,"['tropical', 'chill']","['tropical', 'chill']",0.627,0.706,1,-9.91,0,0.0316,0.0544,0.904,0.112,0.0374,119.98,246000,4
I Can't See,59kl6e4q6sCJlxCgLZdJGo,ROW,6t6YsIZkxd0VC7mXKD9Ziw,edm_dance,[],[],0.67,0.711,8,-7.257,0,0.0443,0.00172,0.0963,0.186,0.691,121.976,135246,4
Ikebana,4cYMt6WiUFShfZ6M1A9LPi,Nora Van Elken,04m3oUGzjO3EJTQidFzTgM,edm_dance,"['new', 'pop', 'tropical', 'deep']","['new', 'pop', 'tropical', 'deep']",0.713,0.715,10,-5.446,0,0.0266,0.0557,0.84,0.111,0.13,117.975,169831,4
Hydra,7FfcZjLw8j8wJ3eBteDNiP,Rodriguez Jr.,6Th7POyVfZgiHJQ64ddV5Y,edm_dance,"['electronica', 'tech', 'minimal', 'microhouse', 'deep', 'organic', 'french']","['deep', 'organic', 'french']",0.602,0.665,7,-13.229,1,0.0419,0.00631,0.905,0.104,0.138,121.991,451874,5
Home,4Np4NOxEBsYvPNBZ8W0BDu,Solomun,5wJK4kQAkVGjqM9x46KQOC,edm_dance,"['tech', 'minimal', 'microhouse', 'melodic', 'hamburg', 'german']","['melodic', 'german']",0.679,0.707,2,-11.453,1,0.04,0.00634,0.855,0.18,0.258,120.007,221091,4
Trapdoor,1bq4KOoCMzQQNexmTU12bh,Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,edm_dance,"['uk', 'progressive', 'house', 'pop', 'disco', 'deep', 'future', 'tropical', 'edm']","['uk', 'pop', 'disco', 'deep', 'future', 'tropical', 'edm']",0.669,0.825,7,-6.8,1,0.0411,0.00156,0.913,0.0924,0.374,124.992,248614,4
Need To Feel Loved - Tinlicker Remix,5bHbUMtuZIpHtTPdoJmcaN,Reflekt,6TwTAUcCILwoSPY2N3etuY,edm_dance,[],[],0.513,0.903,2,-7.53,0,0.0414,0.00103,0.872,0.406,0.546,124.657,308053,4
Enchantment,4DiuwmmlIFwF5rFljlannW,Nora En Pure,24DO0PijjITGIEWsO8XaPs,edm_dance,"['swiss', 'progressive', 'pop', 'house', 'electra', 'deep', 'tropical']","['swiss', 'pop', 'deep', 'tropical']",0.594,0.866,7,-7.608,1,0.0697,0.0602,0.486,0.214,0.0385,124.001,223276,4
Anything,48fPdAwGVoSkGK8GSez9yx,Alison Wonderland,11gWrKZMBsGQWmobv3oNfW,edm_dance,"['indietronica', 'electronic', 'electro', 'escape', 'aussietronica', 'electra', 'electropop', 'edm']","['indietronica', 'electro', 'edm']",0.768,0.908,5,-5.014,0,0.0486,0.184,0.546,0.0583,0.423,120.042,226000,4
The Answer (featuring Arthur Baker & Victor Simonelli),5whiPPRn248jYANBCMzQoB,Chris Lake,5Igpc9iLZ3YGtKeYfSrrOE,edm_dance,"['progressive', 'house', 'pop', 'bass', 'electro', 'deep', 'melbourne', 'edm']","['pop', 'bass', 'electro', 'deep', 'melbourne', 'edm']",0.728,0.898,10,-4.652,0,0.125,0.0433,0.0536,0.261,0.502,125.974,203720,4
Feel Me,2lLq1Ah7lTA4P3SA2OPAsi,SHOSH,1emgVmY6u8GGlRhkHESKKH,edm_dance,['ukg'],['ukg'],0.76,0.638,2,-11.96,0,0.0373,0.234,0.000847,0.136,0.502,132.062,233182,4
Better Off Without You (feat. Shift K3Y),3oIVK7arAFuUOCGafPLxSC,Becky Hill,4EPJlUEBy49EX1wuFOvtjK,edm_dance,"['uk', 'house', 'pop', 'tropical', 'dance']","['uk', 'pop', 'tropical', 'dance']",0.682,0.855,7,-3.282,1,0.0401,0.0566,1e-06,0.101,0.304,124.004,198743,4
Spa,5KodOrv9iFso1iYp82eVhF,Icona Pop,1VBflYyxBhnDc9uVib98rw,edm_dance,"['pop', 'swedish', 'metropopolis', 'candy', 'electropop', 'dance']","['pop', 'dance']",0.688,0.717,1,-7.04,1,0.0365,0.0157,0.257,0.107,0.87,124.966,199819,4
Na Na - Tommie Sunshine & Disco Fries Remix,2BnQGw8KVeKSo9gpUOmFMk,Rosette,1I5qyYQc2wT6v7ySVjabBH,party,[],[],0.794,0.867,6,-5.368,0,0.0812,0.0234,0.00606,0.391,0.704,125.018,167280,4
Moments,05y3dPwP8LupmvkwfGWdu4,D.O.D,0Cs47vvRsPgEfliBU9KDiB,party,"['big', 'progressive', 'electro', 'deep', 'edm']","['electro', 'deep', 'edm']",0.313,0.884,11,-4.444,0,0.0533,0.0336,0.095,0.316,0.456,118.605,176129,4
Techno Prank,4t8ilMPQ7E7S6pB4i4Kf2I,Dubdogz,4cdyqaBREB68H77QKCrKP1,party,['brazilian'],['brazilian'],0.741,0.807,2,-6.562,1,0.0451,0.0563,0.747,0.351,0.118,124.06,203407,4
Enough Of You,0mDINHqydpdNSyPKPCxB7z,Tujamo,2vVNxGBvKRQMWwI5c8KmYh,party,"['dance', 'big', 'progressive', 'pop', 'electro', 'tropical', 'edm']","['dance', 'pop', 'electro', 'tropical', 'edm']",0.806,0.744,9,-6.454,0,0.131,0.074,1.05e-06,0.142,0.248,124.062,146693,4
Deep Down Low,46rZgRYU1H5Xnv0n75OGis,Valentino Khan,0deIjoDjl9g9Zpw0sCIOHh,party,"['brostep', 'moombahton', 'house', 'electronic', 'bass', 'electro', 'edm']","['bass', 'electro', 'edm']",0.794,0.896,5,-1.514,0,0.0677,0.00371,0.615,0.0876,0.5,125.999,190476,4
Sexy Bitch (feat. Akon),127uq83uGFapbddqiMUKky,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,party,"['tropical', 'pop', 'edm', 'dance']","['tropical', 'pop', 'edm', 'dance']",0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853,4
DJ Got Us Fallin' In Love (feat. Pitbull),4356Typ82hUiFAynbLYbPn,Usher,23zg3TcAtWQy7J6upgbUnj,party,"['atl', 'south', 'dance', 'pop', 'urban', 'r&b']","['atl', 'dance', 'pop']",0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,220800,4
Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,Flo Rida,0jnsk9HBra6NMjO2oANoPY,party,"['pop', 'miami', 'dance']","['pop', 'dance']",0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,4
Only Girl (In The World),0AH6WMe3OlAlUb5miXt2FQ,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,party,"['pop', 'r&b', 'barbadian', 'urban', 'post-teen', 'dance']","['pop', 'dance']",0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,235493,4
Loca People - Radio Edit,4EWqV27TwLuPIMCOtheMIs,Sak Noel,15jrieCvf3EklAScnD9kKl,party,['electro'],['electro'],0.926,0.808,11,-3.148,0,0.0599,0.000915,0.00327,0.0515,0.701,127.998,215625,4
Shower,3DmW6y7wTEYHJZlLo1r6XJ,Becky G,4obzFoKoKRHIphyHzJ35G3,party,"['latin', 'pop', 'trap', 'reggaeton', 'rap', 'post-teen', 'dance']","['latin', 'pop', 'trap', 'reggaeton', 'rap', 'dance']",0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167,4
Circles,08TILUAN56HJoS1d9mNRty,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,party,"['pop', 'trap', 'houston']","['pop', 'trap']",0.842,0.789,6,-8.733,0,0.178,0.0265,0.0,0.355,0.795,111.113,170641,4
Love Not War (The Tampa Beat),4Lt6GXGzYsa1tgkv3nGSTm,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,party,"['pop', 'post-teen', 'dance']","['pop', 'dance']",0.738,0.85,8,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,192921,4
Prisoner (feat. Dua Lipa),5JqZ3oqF00jkT81foAFvqg,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,party,"['pop', 'post-teen', 'dance']","['pop', 'dance']",0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333,4
My Head & My Heart,1KixkQVDUHggZMU9dUobgm,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,party,"['pop', 'dance']","['pop', 'dance']",0.614,0.934,9,-3.709,0,0.07,0.0697,0.0,0.121,0.436,116.001,174760,4
